rowname	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
FBgn0004228	1.0894568076774305	0.05082768667310231	0.062153048762367484	0.8302256572404952	0.406411211490992	NA
FBgn0004237	4925.49547558222	0.030021766426825792	0.11901297967727258	0.25228163948637705	0.8008233788187584	0.9536776336970276
FBgn0004240	0.7981239083967028	0.04520023943908872	0.052010200748431365	0.863188912224754	0.38803360889287064	NA
FBgn0004242	2.042456246443624	-0.05906559584256356	0.07466165475619149	-0.8042150234710881	0.4212728037932363	NA
FBgn0004244	0.3915022013541141	-0.002042472925265362	0.033209150004871776	-0.08128202397424536	0.9352176694730978	NA
FBgn0004359	83.96562185639499	-0.403983906226337	0.16099522153872556	-2.505068138413355	0.012242780541051617	0.09750876788820345
FBgn0004360	6.992827791262344	0.040323459313784685	0.12428005220546602	0.3260268552710721	0.7444040366981645	0.9364683792984919
FBgn0004362	3377.0659011470652	-0.09099636684675913	0.12122131207397689	-0.7505040100001239	0.4529512095774918	0.8112054082911423
FBgn0004363	6254.182371399042	-0.08160731746330788	0.11123858210952406	-0.7335812477391878	0.46320399327255074	0.8161596641415936
FBgn0004364	86.78362191661375	-0.3523449739186497	0.16052547612075063	-2.1963855592380943	0.028064358384341365	0.17641967887679244
FBgn0004366	0.2543622644031889	-0.007545846682237962	0.028936816160721652	-0.19546436008729368	0.8450294360468733	NA
FBgn0004367	680.0835562639742	-0.18992514858478834	0.11064443326207715	-1.7167852875928218	0.0860184100794314	0.36545749213430706
FBgn0004368	1899.6281424751571	-0.1897579190305855	0.11418122330577479	-1.6618197873596015	0.09654891352841097	0.38989646157057956
FBgn0004369	833.2064909631621	0.6895064914108047	0.10946803595202821	6.296156807854429	3.051157250212357e-10	1.8951329696654812e-8
FBgn0004370	2037.6389877608	-0.01751549690252325	0.10468506302489468	-0.16732633185969312	0.8671132863770082	0.9692704476653645
FBgn0004372	0.3462560691001388	-0.02317881503397806	0.03250549129528658	-0.6501212087762344	0.515613930527125	NA
FBgn0004373	3518.6063359664568	-0.026882417598922993	0.0987193539013897	-0.2723044303434365	0.7853879499728655	0.9494784645626732
FBgn0004374	913.0534302635267	0.04072127907003171	0.12263494760920027	0.33217197142328597	0.7397594068672427	0.9350196453392863
FBgn0004377	4.389069931633755	0.06308668074639467	0.1074183516260884	0.5992334373371933	0.5490172280312496	NA
FBgn0004378	1886.6226376589407	-0.015392562723007557	0.08027393993199358	-0.19174909067287405	0.8479387506095555	0.9633242858291456
FBgn0004379	704.3414583086621	-0.1240008271357436	0.09186801846493839	-1.3497419656815433	0.17709876609678915	0.5471705504146999
FBgn0004380	719.234178685464	0.05704904598652932	0.10176174373533095	0.5607098599518191	0.574995344469669	0.8651445585179457
FBgn0004381	503.3662747456334	-0.060703390215153044	0.10079709288091283	-0.6022891360585284	0.5469816911304513	0.8534108956902485
FBgn0004387	2181.713838975251	0.30595523475430364	0.09240934389991308	3.311102714461866	9.292909141006452e-4	0.012638052741927565
FBgn0004389	0.12550451503307908	0.005575987830531202	0.02876341330384307	0.2025502117230256	0.8394866085070973	NA
FBgn0004390	2666.2171678384243	-0.25163612905533667	0.09660411377908207	-2.6046827022504875	0.009195937766236865	0.0791811835834876
FBgn0004391	1454.7766857498339	-0.0712889612472878	0.1152609935585211	-0.618587393169151	0.5361882090316927	0.8516345335785777
FBgn0004394	0.9055270081988317	-0.008521635529414368	0.057447528118351236	-0.147649105962055	0.8826196988288083	NA
FBgn0004395	762.0494682573213	0.16532220867028435	0.10976294776305792	1.5058486936139917	0.13210601991221815	0.46691668052851876
FBgn0004396	2423.4211276534256	-0.8065272005720008	0.1448195107713352	-5.553750583963298	2.796043603778992e-8	1.257917346716354e-6
FBgn0004397	3182.7981785633683	0.17983691488948864	0.10785763350678275	1.6676624600330872	0.09538275154086281	0.3878215149362976
FBgn0004399	3423.9409443475442	0.0848189478645437	0.11422761442500882	0.7426321346491621	0.45770442769149317	0.812932641911904
FBgn0004400	256.2953547349157	-0.2819388669984768	0.15866762024749717	-1.7703715459847946	0.0766652665770626	0.33868631301533547
FBgn0004401	7111.598258147896	-0.09646959630528741	0.10971871910182913	-0.8792059243625792	0.3792896328048704	0.7623346085087989
FBgn0004403	14265.239715116773	0.034569507203116384	0.1439481950575606	0.24019390282664035	0.8101799401883397	0.9550559288277343
FBgn0004404	4154.928283648957	0.1671793427212216	0.11838791879078134	1.412503655257389	0.1578017151808595	0.5136424229371505
FBgn0004406	707.015867623829	-0.12733510271345383	0.11926725733501467	-1.06796890745508	0.28553453735518897	0.6874469061056516
FBgn0004407	0	NA	NA	NA	NA	NA
FBgn0004413	39887.064847435904	0.11809202343025671	0.14540326638146928	0.8126151775583378	0.41643872689113487	0.786658993171792
FBgn0004414	0.4412917711541224	0.004040597789936418	0.03922103201580289	0.12821096463916604	0.89798202315751	NA
FBgn0004419	1423.819939355854	-0.03648834896891284	0.1419540749319877	-0.2569273011077559	0.79723489460882635	0.9525986198388952
FBgn0004425	0.402896337416564	0.00922299474797153	0.03791685791320001	0.23374110599825268	0.8151859735853917	NA
FBgn0004426	0	NA	NA	NA	NA	NA
FBgn0004427	0	NA	NA	NA	NA	NA
FBgn0004428	0.27500007531437914	-0.014711783155041526	0.029778715554641937	-0.4854238598919678	0.6273757106984237	NA
FBgn0004429	0	NA	NA	NA	NA	NA
FBgn0004430	0	NA	NA	NA	NA	NA
FBgn0004431	6.830390400906877	-0.10482091255066929	0.13001260127156422	-0.811120254559089	0.4172966152733822	0.7872182914380004
FBgn0004432	7772.987582488399	-0.18935816345297615	0.10597874044224571	-1.7865458685066926	0.07401091740429766	0.33100100244812974
FBgn0004435	937.572995683398	-0.16816384652426206	0.1542505103679669	-1.0885148742278685	0.27636787379439814	0.6789285164081392
FBgn0004436	1612.5667015838194	0.1895483196167349	0.15620825712838135	1.2148327285238296	0.2244298953803298	0.6168857395146912
FBgn0004449	2380.5352587621696	0.1500670428177451	0.10766043033932302	1.3940854522099055	0.1632918017070565	0.522701649294926
FBgn0004456	3738.8212570132055	0.2898207120356219	0.1034342888574724	2.802319197760489	0.005073664649888626	0.04997409571718702
FBgn0004462	444.4349354518437	0.11849164872728761	0.10826968994681281	1.094381814772206	0.27378755624303386	0.6755514178449569
FBgn0004463	667.8575623000971	-0.031052432391054943	0.11261218395384719	-0.2757582626784294	0.7827337426911698	0.9489745124704453
FBgn0004465	684.0902242095895	-0.052476863340496	0.13729128815494043	-0.38236574258774236	0.7021900968295374	0.9187750630266058
FBgn0004507	1829.8537094708759	-0.7374386539505415	0.1315026537644911	-5.60037997052282	2.1388246198823923e-8	9.78100951169294e-7
FBgn0004509	1480.617641060576	0.0238836614884813	0.10977973520281992	0.21759956401494981	0.8277411242169949	0.9609402209104847
FBgn0004510	592.2552858518843	0.02247343504623902	0.10613935212500004	0.21176921888999956	0.8322870836376788	0.9614264453612013
FBgn0004511	14.114340441178655	-0.10627767881450595	0.1561953122195187	-0.6824829971753258	0.49493359046274243	0.8311924866984404
FBgn0004512	501.93133379713834	-0.3326197808402247	0.12740147000286026	-2.610917517815806	0.00902996700880254	0.07828793272319119
FBgn0004513	1.5858151679988806	0.008893962342610747	0.0787725879634265	0.11288945203818015	0.9101181989258217	NA
FBgn0004514	2.2962342430812734	-0.007903583179437998	0.08090668255709897	-0.09661625577847022	0.9230311466467908	NA
FBgn0004516	1.457192014279788	0.002409749947210238	0.07072373225360291	0.03499827872978243	0.9720811134085218	NA
FBgn0004551	8055.918781547464	0.19263054949198458	0.09670762829293941	1.992058133448215	0.046364679850074156	0.24816284912679562
FBgn0004552	3.6108910111185217	-0.06287926598665668	0.1082101054768964	-0.5777010508117123	0.5634659695964219	NA
FBgn0004554	0.19004814543694687	0.005575987830531204	0.02876341330384307	0.2025502117230256	0.8394866085070973	NA
FBgn0004556	358.6125630388276	0.17375072659511934	0.12586158329471966	1.3796586124352557	0.16769178165322965	0.5310877848933906
FBgn0004567	0.8888275098846504	0.014883587761392071	0.0507146207099538	0.3062090306858716	0.7594454969601656	NA
FBgn0004569	283.4385278226826	0.12446795393829266	0.1294952554824567	0.960448960774471	0.33682930675169936	0.7337513876093348
FBgn0004572	0	NA	NA	NA	NA	NA
FBgn0004573	2.9107046455406578	-0.07834037268683529	0.0916500051942722	-0.8336678027663632	0.40446820639928216	NA
FBgn0004574	3296.4909268824654	0.12372193226914634	0.13173826507857742	0.9395069776377417	0.3474705114432144	0.7420339093679058
FBgn0004575	0.49026835724751394	0.008247334598035746	0.03560298972689543	0.2555083990143897	0.7983304573766961	NA
FBgn0004577	2.4549617037935434	-0.038415687107476754	0.09441412943872898	-0.40648247614968086	0.6843881302573963	NA
FBgn0004579	0.8746852644341938	-0.00412250973209874	0.05344864634957227	-0.0747470439069342	0.9404159767137461	NA
FBgn0004580	2.535970236860575	-0.023524492134078666	0.09208325924561084	-0.252385466796914	0.8007431324445864	NA
FBgn0004581	14.892405107544402	-0.00772250012878378	0.1506787207360205	-0.05147135976076887	0.9589499231905424	0.9903794547650944
FBgn0004583	3067.179169348914	0.003805378789476474	0.11169885922529618	0.034065961791468785	0.9728245512776124	0.9926221331719466
FBgn0004584	1835.3859832184562	-0.3537304791887503	0.10895749487498657	-3.2457022829726143	0.0011716129495055324	0.015188994670926085
FBgn0004587	4177.460046991848	-0.033888885551665554	0.12016529233049048	-0.28203040505738863	0.7779201963646398	0.9480561555326086
FBgn0004588	0.21993348614705138	0.005575987830531204	0.02876341330384307	0.20255021172302562	0.8394866085070972	NA
FBgn0004589	0	NA	NA	NA	NA	NA
FBgn0004590	0	NA	NA	NA	NA	NA
FBgn0004591	0	NA	NA	NA	NA	NA
FBgn0004592	0	NA	NA	NA	NA	NA
FBgn0004593	0	NA	NA	NA	NA	NA
FBgn0004594	0	NA	NA	NA	NA	NA
FBgn0004595	48.20266012300971	-0.3751623700158986	0.16625146976833485	-2.257432724889205	0.023981048805203537	0.15878621257415199
FBgn0004597	252.6813876221711	-0.4152782405837799	0.13027406606698488	-3.187186588485231	0.0014366406243344519	0.017980691603512244
FBgn0004598	3668.443065608446	0.10442465923527042	0.10313038166777136	1.0126645871128528	0.3112203983012273	0.7131271354735234
FBgn0004603	1769.001219927924	-0.050889138322735394	0.10746153048856485	-0.47349420728866576	0.6358606327694041	0.8956283713893637
FBgn0004606	13464.697084323278	0.2653380819673924	0.13473367076798873	1.97085376288375	0.048740605115699616	0.255941991405658
FBgn0004607	11.065539554015366	0.13416275917105178	0.15059095119878227	0.8959896875968169	0.3702582709609701	0.7567926299627098
FBgn0004611	412.08828601805675	-0.009414334384686543	0.12722637277300336	-0.07398575337346644	0.9410217213507995	0.9890152728500493
FBgn0004618	1.3243443507572372	-0.061048278745776785	0.06586913754334851	-0.9154196177806846	0.3599713834009131	NA
FBgn0004619	1.2279303671852744	0.06901513330598835	0.06547738216540663	1.2809075202933375	0.20022615103605595	NA
FBgn0004620	0.0796749105101128	0.005575987830531205	0.02876341330384307	0.18868708880271257	0.8503380714592127	NA
FBgn0004622	0.5471148783305446	0.01916814769595888	0.04127436095402277	0.4457009302047185	0.6558132925642037	NA
FBgn0004623	3.126832176132457	-0.1515890170362102	0.10092375762453566	-1.5105783570742446	0.1308959116041813	NA
FBgn0004624	799.7440473741649	0.01498210225447888	0.16281677062392377	0.0919659349046228	0.9267251048662044	0.9859245185066425
FBgn0004625	1286.643491880401	-0.030557450610826924	0.11257975165251471	-0.271406579773905	0.7860783419777208	0.9495733824093622
FBgn0004629	1266.5365693437077	-0.11214576302153424	0.13725294325944382	-0.8168707322807486	0.4140023051206612	0.7849436233702812
FBgn0004635	687.1361498494489	0.2771252239769182	0.12200887563790208	2.2714437249930426	0.023120130002967417	0.15518455001185308
FBgn0004636	5546.4670463591365	-0.1044345267219579	0.10781764274132159	-0.9685131469797629	0.3327881563326168	0.7321691316828892
FBgn0004638	1413.0299016480524	-0.004745867939054122	0.15449992336306378	-0.030704204755963353	0.9755054378346344	0.9931922759282833
FBgn0004643	1278.6300345659415	-0.21067539137036012	0.12064616095985646	-1.7462449783310046	0.08076839219300108	0.35140372620091376
FBgn0004644	4.9266562759601715	0.11064224781149974	0.11928539090625147	0.9502612409304225	0.34197952784030955	NA
FBgn0004646	49.753365193426674	-0.3742489913734141	0.16601582419896682	-2.2447448493199316	0.024784517081556164	0.16268259910866872
FBgn0004647	4729.25538092729	0.11371655660315345	0.10622147157194542	1.0706942513999178	0.2843069284267583	0.6869265269284659
FBgn0004648	1284.2296296380125	-0.020257411004215874	0.10484539245310905	-0.19318991398464067	0.8468102374211405	0.9631572964640789
FBgn0004649	1.4537421426984953	-0.05350160315274796	0.06592216534807205	-0.7896985424293682	0.4297038427899567	NA
FBgn0004650	135.75392885629407	0.5590548596243301	0.14218669769006245	3.9232450648284902	8.736420424341897e-5	0.001723062255729801
FBgn0004652	1957.7051243840556	0.5314103777563779	0.13568823774004163	3.922320686280165	8.770015794794147e-5	0.0017255990888905837
FBgn0004654	2080.764369039488	0.00748359143274231	0.13673521859781734	0.054742523073028855	0.9563435916209158	0.9903794547650944
FBgn0004655	2018.4912266598456	0.1295493772185232	0.11314407626635813	1.1452173364284897	0.25211913860329427	0.6520781822856488
FBgn0004656	8197.135332518234	0.0967646990199931	0.14034239995042935	0.6897379654456488	0.4903589861626597	0.8284652400900203
FBgn0004657	6782.350493635411	0.16368820329664227	0.0889990062055617	1.8392958011309308	0.06587169030746992	0.30939620678841545
FBgn0004666	0.26733130887795387	-0.002177188781454005	0.029276680894782046	-0.08658937026797532	0.9309979154612834	NA
FBgn0004687	2443.3164129478564	0.2487376971779244	0.09963951963065819	2.4963190007221034	0.01254896926706668	0.09905352431806602
FBgn0004698	2665.580106870013	-0.0793896674114044	0.1002708781899229	-0.7916697811977342	0.4285532468390169	0.7937033277170915
FBgn0004777	0	NA	NA	NA	NA	NA
FBgn0004778	0	NA	NA	NA	NA	NA
FBgn0004779	0	NA	NA	NA	NA	NA
FBgn0004780	0	NA	NA	NA	NA	NA
FBgn0004781	0	NA	NA	NA	NA	NA
FBgn0004782	0	NA	NA	NA	NA	NA
FBgn0004783	0	NA	NA	NA	NA	NA
FBgn0004784	0.17468735389307607	-0.013497131294720776	0.028824359827714904	-0.38023621280908365	0.7037700804216298	NA
FBgn0004795	3.2939262653049437	-0.04762279322539557	0.09995170994370557	-0.48113315189437206	0.6304218675761868	NA
FBgn0004797	183.68592257114378	0.39457329298507526	0.1549704602563026	2.544135477935239	0.010954858637411493	0.09000719490540558
FBgn0004811	734.9008524843306	0.025927300799593836	0.0932199849789843	0.2781308454692325	0.7809119182581831	0.9488902828038641
FBgn0004828	6998.258800502076	-0.08795013539335432	0.10899195138040234	-0.8069156746081818	0.4197150674885074	0.7892653652749315
FBgn0004832	263.8657003127512	-0.0407883918234777	0.12348514282147904	-0.3305312419206773	0.7409985902067555	0.9351525801805649
FBgn0004834	1523.1767454280885	-0.11245716699962933	0.12418795656646113	-0.9052841108766104	0.3653148918475293	0.7516726439671166
FBgn0004837	354.51081602216385	0.17812531380098506	0.11856534884103855	1.5013896434752976	0.13325481099823425	0.4677687861401534
FBgn0004838	9911.16242389612	0.08870410042628622	0.1182505834554414	0.7502206630687487	0.45312181593170014	0.8112054082911423
FBgn0004839	8.823576683967486	0.2206006770447282	0.1253770918737464	1.8561806709053787	0.0634278102313935	0.30218068949964977
FBgn0004841	0.1715687152070627	-0.0071074852459170655	0.02876341330384307	-0.2696214654962757	0.78745148465844	NA
FBgn0004842	0.08734367694653804	-0.0071074852459170655	0.02876341330384307	-0.23628747160437197	0.8132096079424729	NA
FBgn0004852	129.4543231671371	0.15682743545441416	0.14546254526652183	1.0795826224604719	0.2803280832074906	0.6836128439894357
FBgn0004854	0.8043962188575202	0.05581928957147213	0.048443061647565754	1.2907700269811755	0.19678343404097365	NA
FBgn0004855	382.5565721944263	-0.0344565297948447	0.12835116609678993	-0.26852465718806806	0.7882954978698995	0.9504539227540452
FBgn0004856	1293.926622595488	-0.06667639870828201	0.11251745727357527	-0.5926735730033346	0.5533996306756002	0.8568244825246442
FBgn0004858	39.0741479932847	0.3384258049172673	0.1654923589621644	2.0449611951035473	0.040858683961198516	0.22838604876363683
FBgn0004859	214.1810060728005	0.17781278800067166	0.1662541853768584	1.071733771385246	0.2838396275817827	0.686642367077315
FBgn0004860	457.2670998965344	-0.08706734120366806	0.1467696857542451	-0.5935850359669296	0.5527896920124361	0.8568244825246442
FBgn0004861	491.91097285172043	0.23172070581963244	0.1378731990201101	1.682483120363079	0.09247519537151173	0.3812139926087628
FBgn0004862	0	NA	NA	NA	NA	NA
FBgn0004863	0.6265564224528577	-0.037640297669723266	0.04271934213959119	-0.8159705011944074	0.41451700749378745	NA
FBgn0004864	1195.2918478462336	0.08500211559867923	0.09127118417264113	0.9313486644588205	0.35167323644943294	0.7433804700890072
FBgn0004865	52.67499934261024	0.5030156617843026	0.16460214051283117	3.0715325188823823	0.002129629654917079	0.024720931126743163
FBgn0004867	39889.98730565294	-0.006126999888537029	0.1550584952336079	-0.03951284511345369	0.9684815125954035	0.9920990897805584
FBgn0004868	3307.449081781598	0.1694948436847976	0.0986695207153661	1.7179960059096453	0.08579734380024781	0.3650773478780483
FBgn0004870	93.25011589565959	-0.5138970029755218	0.15271134121311059	-3.3576181132503775	7.861714700061046e-4	0.011015665227038398
FBgn0004872	985.7492540342595	-0.33690233314206836	0.12720768045492203	-2.6464978167279902	0.00813300301872505	0.07210612605178927
FBgn0004873	3880.8435930286364	0.07681859517386103	0.09060771198545317	0.8478345894857587	0.3965300967248672	0.7711043165181418
FBgn0004875	3543.0566477666666	0.05707752224298365	0.1170929326033038	0.4874997496210349	0.6259042202267535	0.8904958675123538
FBgn0004876	1155.0630135997824	-0.12477949372239262	0.11578632656293218	-1.0776356300868515	0.28119639506927135	0.6846314568044836
FBgn0004878	4.234681092686845	0.008193807837565723	0.11192305550026364	0.07238659355411922	0.9422942535993528	NA
FBgn0004880	0.6265564224528577	-0.037640297669723266	0.04271934213959119	-0.8159705011944074	0.41451700749378745	NA
FBgn0004882	49.19102532068281	0.2677142029041146	0.1639687036540878	1.6291695864843436	0.10327712341047651	0.4073817526755431
FBgn0004885	7.090552515447974	0.037726075249376226	0.1339345741489795	0.2794992924297606	0.7798616809510505	0.948697724584389
FBgn0004888	2434.434081827195	-0.06911945098850437	0.11214661231184761	-0.6163638632243854	0.5376543979218372	0.8519302146479125
FBgn0004889	1753.0726823336418	-0.07713328457961127	0.11170221486705377	-0.6903875322832349	0.48995051509887977	0.8284652400900203
FBgn0004892	0	NA	NA	NA	NA	NA
FBgn0004893	479.324073607467	0.7156023334907555	0.11003483965436485	6.497330331365378	8.175781520166756e-11	5.623721453913051e-9
FBgn0004895	0.33858730266371356	-0.013971050360651901	0.03645342249986087	-0.3496713098338017	0.7265853874578229	NA
FBgn0004896	6.959096332475484	0.12234807832536827	0.129069093174326	0.9533043126333359	0.3404359070522899	0.7363528214053002
FBgn0004897	0	NA	NA	NA	NA	NA
FBgn0004898	0	NA	NA	NA	NA	NA
FBgn0004901	798.7580217763268	0.06395956256153364	0.1020219805042501	0.62693657341966	0.5307008121549706	0.8486894438530153
FBgn0004903	765.2699579972424	-0.00784807308456685	0.11342295957323484	-0.06918075010459257	0.9448457455830197	0.9890162478786357
FBgn0004907	7322.9838834270595	0.05914351350098209	0.11891438108106411	0.49737510582200917	0.6189245571884902	0.8870861183881183
FBgn0004908	144.2706083823984	-0.06371744892300482	0.15669158562212085	-0.4055398670997646	0.6850807199129277	0.914620486614215
FBgn0004910	1.6001962978171977	-0.025430471553015678	0.07610887344604203	-0.32568968522003927	0.7446591491007607	NA
FBgn0004911	0.12550451503307908	0.005575987830531202	0.02876341330384307	0.2025502117230256	0.8394866085070973	NA
FBgn0004913	1658.7243035304502	0.14296640663895172	0.10035422204299184	1.42450069629946	0.15430158365925944	0.5073097901947803
FBgn0004914	1136.1623981320317	0.13223007587334906	0.10876872453439469	1.2159343329836936	0.22400993805321515	0.616749822830602
FBgn0004915	552.9248673370296	-0.10641388650011559	0.11866711971473895	-0.8966063506546991	0.36992900811622415	0.756677103600721
FBgn0004919	97.37743996506337	-0.27238186590228347	0.16154499543086218	-1.6786111908224925	0.09322784413307164	0.38287499763207933
FBgn0004921	2025.316185164906	0.15593860592620234	0.12705736682246466	1.2274066677616957	0.2196697815508531	0.6082207557710414
FBgn0004922	48655.11308915277	0.1494234054072352	0.14266724867531122	1.0479934053528333	0.29464164524323627	0.6972710871081762
FBgn0004924	3431.211585793252	0.03915641107092853	0.09207261911973881	0.4252837129500886	0.6706298650844551	0.9091133055399512
FBgn0004925	3899.34302240623	-0.022211410362064452	0.11527105215641233	-0.19269800793985423	0.8471954836494794	0.9631572964640789
FBgn0004926	3866.0586422005767	-0.07870664609321579	0.0943279665280044	-0.8343918057984996	0.4040602332490835	0.777211306062427
FBgn0004956	0.26972305594705964	0.011163877715323895	0.029586205987141522	0.3740138921343776	0.7083939806164279	NA
FBgn0004957	303.70859489184335	-0.11026767037038794	0.1320691896764989	-0.8353445766730325	0.4035237256979328	0.7768904519973258
FBgn0004959	1.3182504927331269	-0.06854858732399151	0.07053833596534488	-0.9881774581780554	0.3230657459457339	NA
FBgn0005198	908.7596991324461	-0.015419548689812348	0.10910834293467722	-0.14135154237597472	0.8875922333978973	0.9762771994546933
FBgn0005278	2421.036946882124	-0.028961625330919408	0.10058726754933797	-0.2878958110926456	0.7734264934981525	0.9455837485084283
FBgn0005322	949.1275581684542	0.13750911192441265	0.0914818312632889	1.502931504504743	0.13285670790368276	0.4672180467352699
FBgn0005355	731.760516194272	-0.1906335145388215	0.11733214532444652	-1.62488369985582	0.10418734200405591	0.41000058983440063
FBgn0005386	803.259793416614	0.22231804253504095	0.12050803666622796	1.8446443874011258	0.06508928559492679	0.30711918688061784
FBgn0005390	0.4005045903474582	-0.012580293614796498	0.03833801968324795	-0.3605169126291224	0.718460611317868	NA
FBgn0005391	2.0415364570659618	-0.03788303482306631	0.07714094916575737	-0.5034919690975747	0.6146184252265486	NA
FBgn0005410	1845.321952280077	0.09826024998171412	0.10191600881389186	0.9640777551422794	0.33500694434558315	0.7329710226486008
FBgn0005411	1285.1891931952327	-0.047438670129830496	0.0999998310535293	-0.47440275969328877	0.635212725484712	0.8953218482996202
FBgn0005427	409.9105194474037	-0.2567127820238385	0.12362418946273145	-2.07524483511944	0.03796384924470984	0.21761233971330576
FBgn0005511	0.21993348614705138	0.005575987830531204	0.02876341330384307	0.20255021172302562	0.8394866085070972	NA
FBgn0005533	15759.794889026569	0.10023423103081869	0.13932730616884825	0.7196735742835604	0.47172600031124245	0.819147819860311
FBgn0005536	3942.1485962098927	0.027309736718030785	0.09436015394006275	0.28943361819767766	0.7722495717497206	0.9455837485084283
FBgn0005558	17.281757527426787	-0.11145778735592105	0.15430392731522474	-0.7288565437349637	0.4660894193960926	0.8175953215603408
FBgn0005561	6.567217345385654	0.06647140940575258	0.1312668761581012	0.5067841283886183	0.6123062938896673	0.8827689735048849
FBgn0005563	487.7743098021054	-0.06576520456403637	0.1434151577702096	-0.45809600958548546	0.6468834656763651	0.8993269958950729
FBgn0005564	5.765887088402661	0.03816163196135706	0.11797021507071993	0.32132784962627164	0.7479619535900404	NA
FBgn0005585	21155.448292267123	-0.24621737392747445	0.10136168434125628	-2.4287816559211155	0.015149652844052067	0.1145236699555362
FBgn0005586	5.410331635006142	0.103041468915307	0.1254137897930519	0.8246241047679252	0.4095850319513143	NA
FBgn0005590	0.402896337416564	0.00922299474797153	0.03791685791320001	0.23374110599825268	0.8151859735853917	NA
FBgn0005592	45.89722676769283	-0.04534038353431507	0.16505018057795592	-0.2749854312007766	0.7833274312150937	0.9489745124704453
FBgn0005593	33459.984527419445	0.4867246671595672	0.1336197812009258	3.647598263147579	2.647030905786231e-4	0.004441781900979597
FBgn0005596	1037.2628270673456	0.03707331574007305	0.11457454029025715	0.3236407001582972	0.7462100706868443	0.9366494301447116
FBgn0005612	751.4403605006913	-0.08313826187645962	0.11124649646848742	-0.7473485933969722	0.45485316722237074	0.8127399980231411
FBgn0005613	7.454992754070205	0.03850121576954177	0.12832969270665023	0.30047194113536824	0.7638171959207392	0.9430947336494498
FBgn0005614	63.9906451038113	0.07695155966876506	0.16608287823786586	0.464516640742816	0.6422776399873124	0.8981311823948926
FBgn0005616	918.6077504548041	0.017817362580359188	0.09367846801020174	0.19017755529740946	0.8491699984265193	0.9638402350442055
FBgn0005617	1343.6391813237813	0.22250768086390155	0.11649407808536742	1.910046258676673	0.05612725753154167	0.2800642472632023
FBgn0005619	16.997910216322555	0.11227123131452675	0.15814696358949748	0.7182043356677514	0.47263130502794976	0.8202064953602223
FBgn0005624	1023.4976667221193	0.13839652803283373	0.12432415864401783	1.1131955795079076	0.26562444078698927	0.666679479328686
FBgn0005626	4.243340066003376	0.11009338714330577	0.10752963278269498	1.0388855688974639	0.29885795872780246	NA
FBgn0005629	108.34812201866247	0.07722672441295855	0.1617385831585593	0.47618988598169254	0.6339391043233076	0.8943401444367338
FBgn0005630	11517.4316804045	-0.052310448748178064	0.11699306822353872	-0.44710070277169783	0.6548023516364903	0.9010592160059538
FBgn0005631	1818.4640863296615	-0.09663262016603923	0.1052611968442414	-0.9179404126269756	0.3586500627270538	0.748131446635907
FBgn0005632	8351.196452290937	0.07162801972759546	0.09376645940355191	0.7639240788686276	0.44491248726128824	0.8051764799903679
FBgn0005633	0.40998163158399825	0.014793367090590185	0.033178018643168695	0.5554834460399654	0.5785640298709946	NA
FBgn0005634	20300.582193795824	-0.10867269136799995	0.08250320745729552	-1.317166885747089	0.18778269105210502	0.5652496700277287
FBgn0005636	402.52705171104066	0.4108310917639038	0.15829484406767955	2.6062813746188804	0.009153123570165816	0.0791811835834876
FBgn0005638	3.833525546204984	0.09361079315543465	0.1069034386388299	0.9054172506867434	0.36524438015837163	NA
FBgn0005640	1577.7768138437266	-0.595869250249783	0.10293930388076727	-5.787308224324057	7.152326941054837e-9	3.6078070988120857e-7
FBgn0005642	979.8531328678276	0.06331963525311136	0.11302356184916694	0.5603546345657747	0.5752375684706514	0.8651445585179457
FBgn0005648	1289.695451652133	-0.0035366018195529692	0.1239274301901129	-0.02853257784257784	0.977237385239189	0.9931922759282833
FBgn0005649	2501.9822053202383	-0.1308319875417988	0.08961369659201793	-1.4599757914147184	0.14429672736938814	0.488505529575183
FBgn0005654	0	NA	NA	NA	NA	NA
FBgn0005655	2460.7951101316366	-0.17171385854927682	0.11622848426646382	-1.4772235092515025	0.13961573395952626	0.47957975804586755
FBgn0005658	0.37531279673568213	-0.014240312072810566	0.02884862448204532	-0.5896201822302556	0.5554453178940132	NA
FBgn0005659	0.8264355699577098	-0.055438224215209296	0.05750865048892966	-0.8918132236654889	0.372493052625849	NA
FBgn0005660	145.9586175570852	-0.7588410014708116	0.14874656869725741	-5.097745845087749	3.4372187043263125e-7	1.2122021727164364e-5
FBgn0005664	0.29960839665716416	0.011969061774102292	0.030621621061536368	0.38742583157061433	0.6984409832854788	NA
FBgn0005666	326.18471041639646	-0.11883703214589553	0.16517730915789156	-0.7169923253729955	0.4733788321559908	0.8206482024649681
FBgn0005670	108.50832890252498	0.118185770586417	0.1547857330947406	0.7657735177698622	0.44381107410534504	0.8041779468180343
FBgn0005671	4488.902901285604	0.00808454681163372	0.11078254195097996	0.07298079083638463	0.9418214034343508	0.9890152728500493
FBgn0005672	4543.517740153163	0.06240104657285559	0.08387642260385926	0.7439546978095626	0.45690388250045016	0.812932641911904
FBgn0005674	4683.99070348187	0.06814176763928294	0.08590099432490048	0.7932710336962473	0.4276199294278963	0.793394535855104
FBgn0005677	5.864171549044808	-0.0631321770596991	0.1206756380813292	-0.5321944550112041	0.594591323025264	NA
